ID,Tags
771,Biophysical
772,Biophysical
773,Biophysical
774,Biophysical
775,Biophysical
776,Biophysical
777,Biophysical
778,Biophysical
779,Biophysical
780,Biophysical
1176,Biophysical
1178,Biophysical
1179,Biophysical
1180,Biophysical
1181,Biophysical
1182,Biophysical
1185,Biophysical
1350,Biophysical
1351,Biophysical
1352,Biophysical
1353,Biophysical
1354,Biophysical
1355,Biophysical
1356,Biophysical
1357,Biophysical
1358,Biophysical
1359,Biophysical
1360,Biophysical
1361,Biophysical
1362,Biophysical
1363,Biophysical
1364,Biophysical
1367,Biophysical
1520,Biophysical
34,Biophysical
34,Technology
1170,Biophysical related
134,Biophysical
134,Capacity building
991,Capacity building
205,Capacity building
685,Capacity building
601,Capacity building
213,Capacity building
679,Capacity building
49,Capacity building
50,Capacity building
54,Capacity building
1486,Capacity building
47,Capacity building
48,Capacity building
57,Capacity building
103,Capacity building
368,Capacity building
829,Capacity building
1068,Capacity building
1201,Capacity building
1301,Capacity building
1602,Capacity building
1635,Capacity building
1637,Capacity building
1640,Capacity building
1706,Capacity building
1707,Capacity building
1709,Capacity building
1715,Capacity building
1725,Capacity building
604,Capacity building
833,Capacity building
120,Capacity building
126,Capacity building
138,Capacity building
831,Capacity building
992,Capacity building
540,Capacity building
1332,Capacity building
206,Capacity building
539,Capacity building
133,Capacity building
464,Capacity building
211,Capacity building
1070,Capacity building
1014,Capacity building
538,Capacity building
913,Capacity building
907,Capacity building
910,Capacity building
307,Capacity building
301,Capacity building
305,Capacity building
1330,Capacity building
403,Capacity building
914,Capacity building
1331,Capacity building
139,Capacity building
139,Community level
1226,Climate smart agriculture
1247,Climate smart agriculture
36,Climate awareness
37,Climate awareness
460,Climate smart agriculture
47,Climate smart agriculture
1546,Climate smart agriculture
1549,Climate smart agriculture
1553,Climate smart agriculture
59,Climate smart agriculture
461,Climate smart agriculture
397,Climate smart agriculture
1328,Climate smart agriculture
398,Climate smart agriculture
1327,Climate smart agriculture
407,Climate smart agriculture
202,Climate smart agriculture
207,Climate smart agriculture
208,Climate smart agriculture
604,Climate smart agriculture
540,Climate smart agriculture
538,Climate smart agriculture
743,Climate smart agriculture
746,Climate smart agriculture
747,Climate smart agriculture
536,Climate smart agriculture
537,Climate smart agriculture
906,Climate smart agriculture
673,Climate smart agriculture
667,Climate smart agriculture
677,Climate smart agriculture
204,Climate smart agriculture
599,Climate smart agriculture
741,Climate smart agriculture
213,Climate smart agriculture
742,Climate smart agriculture
293,Climate smart agriculture
300,Climate smart agriculture
291,Climate smart agriculture
1484,Climate smart agriculture
1485,Climate smart agriculture
1705,Climate smart agriculture
1711,Climate smart agriculture
1712,Climate smart agriculture
1708,Climate smart agriculture
1149,Climate smart agriculture
309,Climate smart agriculture
666,Climate smart agriculture
676,Climate smart agriculture
1072,Climate smart agriculture
1073,Climate smart agriculture
602,Climate smart agriculture
603,Climate smart agriculture
674,Climate smart agriculture
1148,Climate smart agriculture
1074,Climate smart agriculture
299,Climate smart agriculture
295,Climate smart agriculture
297,Climate smart agriculture
210,Climate smart agriculture
218,Climate smart agriculture
668,Climate smart agriculture
669,Climate smart agriculture
670,Climate smart agriculture
671,Climate smart agriculture
672,Climate smart agriculture
745,Climate smart agriculture
749,Climate smart agriculture
750,Climate smart agriculture
1064,Climate smart agriculture
1065,Climate smart agriculture
1066,Climate smart agriculture
1075,Climate smart agriculture
1076,Climate smart agriculture
1077,Climate smart agriculture
1137,Climate smart agriculture
1138,Climate smart agriculture
1139,Climate smart agriculture
1140,Climate smart agriculture
1141,Climate smart agriculture
1142,Climate smart agriculture
1143,Climate smart agriculture
1146,Climate smart agriculture
1147,Climate smart agriculture
1144,Climate smart agriculture
1145,Climate smart agriculture
1063,Climate smart agriculture
1133,Climate smart agriculture
665,Climate smart agriculture
911,Climate smart agriculture
830,Climate smart agriculture
387,Community level
984,Community level
825,Community level
833,Community level
120,Community level
126,Community level
138,Community level
540,Community level
1332,Community level
539,Community level
907,Community level
910,Community level
914,Community level
309,Community level
295,Community level
297,Community level
911,Community level
536,Community level
1016,Community level
1316,Community level
115,Community level
127,Community level
902,Community level
903,Community level
1015,Community level
918,Community level
553,Community level
396,Community level
1323,Community level
548,Community level
551,Community level
142,Community level
994,Community level
1317,Community level
289,Community level
296,Community level
826,Community level
390,Community level
528,Community level
838,Community level
547,Community level
908,Community level
1009,Community level
50,Community level
55,Community level
57,Community level
1227,Community level
1552,Community level
1640,Community level
122,Community level
1729,Community level
1318,Community level
901,Community level
202,Community level
207,Community level
208,Community level
535,Community level
604,Community level
206,Community level
211,Community level
1014,Community level
538,Community level
913,Community level
665,Community level
906,Community level
688,Community level
904,Community level
219,Community level
993,Community level
681,Community level
599,Community level
1134,Community level
741,Community level
744,Community level
1154,Community level
550,Community level
605,Community level
679,Community level
832,Community level
209,Community level
1632,Community level
1017,Community level
1004,Community level
1005,Community level
202,Conservation agriculture
207,Conservation agriculture
208,Conservation agriculture
984,Conservation agriculture
535,Conservation agriculture
604,Conservation agriculture
831,Conservation agriculture
992,Conservation agriculture
540,Conservation agriculture
1332,Conservation agriculture
206,Conservation agriculture
538,Conservation agriculture
461,Conservation agriculture
666,Conservation agriculture
676,Conservation agriculture
1072,Conservation agriculture
1073,Conservation agriculture
602,Conservation agriculture
603,Conservation agriculture
674,Conservation agriculture
1148,Conservation agriculture
1074,Conservation agriculture
1144,Conservation agriculture
1145,Conservation agriculture
673,Conservation agriculture
740,Conservation agriculture
213,Conservation agriculture
48,Conservation agriculture
1485,Conservation agriculture
1619,Conservation agriculture
887,Conservation agriculture
1227,Conservation agriculture
1232,Conservation agriculture
1237,Conservation agriculture
1238,Conservation agriculture
1240,Conservation agriculture
1620,Conservation agriculture
1705,Conservation agriculture
1711,Conservation agriculture
1712,Conservation agriculture
827,Conservation agriculture
909,Conservation agriculture
987,Conservation agriculture
988,Conservation agriculture
828,Conservation agriculture
743,Conservation agriculture
746,Conservation agriculture
747,Conservation agriculture
536,Conservation agriculture
537,Conservation agriculture
906,Conservation agriculture
393,Conservation agriculture
1324,Conservation agriculture
1325,Conservation agriculture
292,Conservation agriculture
298,Conservation agriculture
1067,Conservation agriculture
1333,Conservation agriculture
888,Conservation agriculture
29,Economic
1385,Economic
1386,Economic
1387,Economic
1388,Economic
1316,Ecosystem
115,Ecosystem
127,Ecosystem
363,Ecosystem-based
539,Ecosystem-based adaptation
666,Ecosystem-based adaptation
676,Ecosystem-based adaptation
1072,Ecosystem-based adaptation
1073,Ecosystem-based adaptation
460,Ecosystem-based adaptation
673,Ecosystem-based adaptation
667,Ecosystem-based adaptation
677,Ecosystem-based adaptation
1016,Ecosystem-based adaptation
740,Ecosystem-based adaptation
1071,Ecosystem-based adaptation
688,Ecosystem-based adaptation
286,Ecosystem-based adaptation
287,Ecosystem-based adaptation
1421,Exposure
1422,Exposure
901,Farm level
984,Farm level
825,Farm level
540,Farm level
539,Farm level
133,Farm level
1330,Farm level
397,Farm level
1328,Farm level
398,Farm level
1327,Farm level
299,Farm level
295,Farm level
297,Farm level
911,Farm level
393,Farm level
1324,Farm level
1325,Farm level
292,Farm level
298,Farm level
1326,Farm level
994,Farm level
289,Farm level
296,Farm level
1329,Farm level
1321,Farm level
1334,Farm level
291,Farm level
908,Farm level
25,Farm level
27,Farm level
45,Farm level
1474,Farm level
1475,Farm level
1484,Farm level
1485,Farm level
902,Farm level
903,Farm level
293,Farm level
300,Farm level
202,Farm level
207,Farm level
208,Farm level
535,Farm level
604,Farm level
206,Farm level
464,Farm level
211,Farm level
461,Farm level
1149,Farm level
666,Farm level
676,Farm level
1072,Farm level
1073,Farm level
602,Farm level
603,Farm level
674,Farm level
1148,Farm level
1074,Farm level
210,Farm level
218,Farm level
668,Farm level
669,Farm level
670,Farm level
671,Farm level
672,Farm level
745,Farm level
749,Farm level
750,Farm level
1064,Farm level
1065,Farm level
1066,Farm level
1075,Farm level
1076,Farm level
1077,Farm level
1137,Farm level
1138,Farm level
1139,Farm level
1140,Farm level
1141,Farm level
1142,Farm level
1143,Farm level
1146,Farm level
1147,Farm level
1144,Farm level
1145,Farm level
1063,Farm level
1133,Farm level
665,Farm level
743,Farm level
746,Farm level
747,Farm level
537,Farm level
1067,Farm level
460,Farm level
673,Farm level
667,Farm level
677,Farm level
740,Farm level
1071,Farm level
599,Farm level
1134,Farm level
741,Farm level
601,Farm level
744,Farm level
1154,Farm level
212,Farm level
213,Farm level
209,Farm level
742,Farm level
1151,Farm level
1718,Farm level
462,Farm level
1546,Farm level
1549,Farm level
1553,Farm level
904,Farm level
219,Farm level
993,Farm level
675,Farm level
538,Farm level
830,Farm level
536,Farm level
140,Farm level
688,Finance
840,Finance
801,Finance
963,Finance
982,Finance
966,Finance
800,Finance
802,Finance
821,Finance
528,Finance
529,Finance
522,Finance
451,Finance
452,Finance
470,Finance
471,Finance
725,Finance
748,Finance
838,Finance
268,Finance
506,Finance
716,Finance
717,Finance
1042,Finance
1114,Finance
1115,Finance
1116,Finance
30,Finance
1635,Finance
60,Finance
99,Finance
110,Finance
112,Finance
183,Finance
185,Finance
229,Finance
256,Finance
257,Finance
269,Finance
281,Finance
362,Finance
382,Finance
645,Finance
973,Finance
981,Finance
983,Finance
1049,Finance
1121,Finance
1296,Finance
1313,Finance
1457,Finance
1460,Finance
1525,Finance
1561,Finance
1562,Finance
1563,Finance
1605,Finance
1606,Finance
1641,Finance
1643,Finance
1687,Finance
1688,Finance
1689,Finance
1730,Finance
1731,Finance
1732,Finance
1733,Finance
991,Finance
1015,Finance
593,Finance
612,Finance
687,Finance
812,Finance
891,Finance
892,Finance
1082,Finance
1083,Finance
1122,Finance
1156,Finance
1157,Finance
918,Finance
553,Finance
523,Finance
527,Finance
260,Finance
29,Finance and markets
1642,Finance and markets
121,Finance
121,Farm level
99,Location specific
110,Location specific
1202,Finance
1204,Finance
1259,Finance
1260,Finance
1261,Finance
1262,Finance
1385,Finance and markets
1386,Finance and markets
1387,Finance and markets
1388,Finance and markets
1417,Financial capital
1418,Financial capital
1419,Financial capital
63,Food insecurity
211,Gender
538,Gender
907,Gender
910,Gender
523,Gender
527,Gender
808,Gender
1117,Gender
885,Gender
520,Gender
522,Gender
1702,Gender
180,Gender
531,Gender
1681,Gender
396,Gender
1323,Gender
548,Gender
551,Gender
192,Gender
193,Gender
182,Gender
590,Gender
588,Gender
1374,Gender and agricultural knowledge
1375,Gender and agricultural knowledge
1376,Gender and agricultural knowledge
1394,Gender and agricultural knowledge
825,Governance
1070,Governance
192,Governance
193,Governance
588,Governance
965,Governance
967,Governance
800,Governance
802,Governance
884,Governance
968,Governance
826,Governance
656,Governance
529,Governance
520,Governance
522,Governance
838,Governance
468,Governance
469,Governance
589,Governance
592,Governance
724,Governance
734,Governance
607,Governance
608,Governance
609,Governance
751,Governance
752,Governance
753,Governance
754,Governance
755,Governance
756,Governance
643,Governance
652,Governance
664,Governance
651,Governance
465,Governance
836,Governance
46,Governance
1560,Governance
1613,Governance
1685,Governance
105,Governance
184,Governance
196,Governance
274,Governance
279,Governance
370,Governance
371,Governance
372,Governance
373,Governance
646,Governance
682,Governance
689,Governance
890,Governance
1302,Governance
1303,Governance
1304,Governance
1314,Governance
1525,Governance
1599,Governance
1614,Governance
1626,Governance
1627,Governance
142,Governance
140,Governance
840,Governance
804,Governance
979,Governance
889,Governance
519,Governance
525,Governance
895,Governance
1081,Governance
1079,Governance
1080,Governance
1155,Governance
201,Governance
270,Governance
271,Governance
275,Governance
276,Governance
284,Governance
285,Governance
644,Governance
653,Governance
686,Governance
723,Governance
730,Governance
731,Governance
733,Governance
736,Governance
737,Governance
738,Governance
739,Governance
809,Governance
811,Governance
819,Governance
971,Governance
980,Governance
1048,Governance
1062,Governance
815,Governance
205,Governance
685,Governance
681,Governance
808,Governance
974,Governance
680,Governance
1078,Governance
684,Governance
735,Governance
391,Governance
1322,Governance
414,Governance
220,Governance
221,Governance
222,Governance
223,Governance
225,Governance
412,Governance
413,Governance
1297,Human capacity
1123,Human capacity
1124,Human capacity
821,Human capacity
651,Human capacity
595,Human capacity
454,Human capacity
455,Human capacity
727,Human capacity
728,Human capacity
1475,Human capacity
1491,Human capacity
1521,Human capacity
1561,Human capacity
1562,Human capacity
1563,Human capacity
1703,Human capacity
1704,Human capacity
23,Human capacity
25,Human capacity
27,Human capacity
36,Human capacity
37,Human capacity
51,Human capacity
179,Human capacity
186,Human capacity
188,Human capacity
194,Human capacity
195,Human capacity
359,Human capacity
446,Human capacity
447,Human capacity
453,Human capacity
515,Human capacity
518,Human capacity
530,Human capacity
596,Human capacity
597,Human capacity
719,Human capacity
720,Human capacity
886,Human capacity
893,Human capacity
896,Human capacity
897,Human capacity
963,Human capacity
969,Human capacity
978,Human capacity
982,Human capacity
1045,Human capacity
1046,Human capacity
1047,Human capacity
1118,Human capacity
1127,Human capacity
1128,Human capacity
1194,Human capacity
1195,Human capacity
1198,Human capacity
1211,Human capacity
1212,Human capacity
1213,Human capacity
1214,Human capacity
1215,Human capacity
1216,Human capacity
1217,Human capacity
1218,Human capacity
1219,Human capacity
1225,Human capacity
1228,Human capacity
1229,Human capacity
1230,Human capacity
1231,Human capacity
1232,Human capacity
1233,Human capacity
1234,Human capacity
1235,Human capacity
1236,Human capacity
1237,Human capacity
1239,Human capacity
1248,Human capacity
1250,Human capacity
1251,Human capacity
1252,Human capacity
1315,Human capacity
1453,Human capacity
1467,Human capacity
1471,Human capacity
1479,Human capacity
1481,Human capacity
1482,Human capacity
1483,Human capacity
1486,Human capacity
1526,Human capacity
1528,Human capacity
1529,Human capacity
1530,Human capacity
1550,Human capacity
1551,Human capacity
1558,Human capacity
1559,Human capacity
1599,Human capacity
1610,Human capacity
1612,Human capacity
1613,Human capacity
1614,Human capacity
1622,Human capacity
1623,Human capacity
1624,Human capacity
1625,Human capacity
1628,Human capacity
1631,Human capacity
1633,Human capacity
1678,Human capacity
1679,Human capacity
1680,Human capacity
1681,Human capacity
1682,Human capacity
1695,Human capacity
1696,Human capacity
1697,Human capacity
1701,Human capacity
1702,Human capacity
1326,Human capacity
994,Human capacity
801,Human capacity
966,Human capacity
1117,Human capacity
965,Human capacity
967,Human capacity
800,Human capacity
802,Human capacity
884,Human capacity
968,Human capacity
197,Human capacity
514,Human capacity
805,Human capacity
977,Human capacity
806,Human capacity
517,Human capacity
822,Human capacity
818,Human capacity
732,Human capacity
729,Human capacity
885,Human capacity
964,Human capacity
1474,Human capacity
1542,Human capacity
1542,Infrastrcuture
1543,Human capacity
1543,Infrastrcuture
898,Human capacity
898,Institutions and policies
1374,Human capital
1375,Human capital
1376,Human capital
1394,Human capital
1404,Human capital
1405,Human capital
1477,Human capital
1541,Human technology
964,Infrastrcuture
244,Infrastrcuture
245,Infrastrcuture
435,Infrastrcuture
1014,Infrastrcuture
538,Infrastrcuture
1063,Infrastrcuture
1133,Infrastrcuture
665,Infrastrcuture
804,Infrastrcuture
979,Infrastrcuture
895,Infrastrcuture
974,Infrastrcuture
800,Infrastrcuture
802,Infrastrcuture
884,Infrastrcuture
197,Infrastrcuture
514,Infrastrcuture
805,Infrastrcuture
977,Infrastrcuture
806,Infrastrcuture
517,Infrastrcuture
818,Infrastrcuture
456,Infrastrcuture
459,Infrastrcuture
654,Infrastrcuture
976,Infrastrcuture
24,Infrastrcuture
44,Infrastrcuture
53,Infrastrcuture
1212,Infrastrcuture
1215,Infrastrcuture
1436,Infrastrcuture
1437,Infrastrcuture
1475,Infrastrcuture
1541,Infrastrcuture
1696,Infrastrcuture
1699,Infrastrcuture
1700,Infrastrcuture
42,Infrastrcuture
43,Infrastrcuture
104,Infrastrcuture
109,Infrastrcuture
198,Infrastrcuture
203,Infrastrcuture
249,Infrastrcuture
282,Infrastrcuture
290,Infrastrcuture
380,Infrastrcuture
388,Infrastrcuture
655,Infrastrcuture
902,Infrastrcuture
903,Infrastrcuture
1126,Infrastrcuture
1310,Infrastrcuture
1544,Infrastrcuture
1545,Infrastrcuture
1547,Infrastrcuture
1548,Infrastrcuture
1611,Infrastrcuture
1621,Infrastrcuture
1698,Infrastrcuture
1319,Infrastrcuture
204,Infrastrcuture
599,Infrastrcuture
1317,Infrastrcuture
289,Infrastrcuture
296,Infrastrcuture
1134,Infrastrcuture
741,Infrastrcuture
826,Infrastrcuture
656,Infrastrcuture
821,Infrastrcuture
472,Infrastrcuture
1135,Infrastrcuture
1120,Infrastrcuture
1125,Infrastrcuture
117,Infrastrcuture
141,Infrastrcuture
390,Infrastrcuture
1318,Infrastrcuture
899,Institutions and policies
548,Institutions and policies
551,Institutions and policies
889,Institutions and policies
519,Institutions and policies
525,Institutions and policies
895,Institutions and policies
966,Institutions and policies
965,Institutions and policies
967,Institutions and policies
968,Institutions and policies
517,Institutions and policies
826,Institutions and policies
905,Institutions and policies
1331,Institutions and policies
528,Institutions and policies
529,Institutions and policies
1081,Institutions and policies
1079,Institutions and policies
1080,Institutions and policies
1155,Institutions and policies
521,Institutions and policies
1384,Institutions and policies
520,Institutions and policies
522,Institutions and policies
1070,Institutions and policies
913,Institutions and policies
907,Institutions and policies
910,Institutions and policies
307,Institutions and policies
906,Institutions and policies
1015,Institutions and policies
593,Institutions and policies
612,Institutions and policies
687,Institutions and policies
812,Institutions and policies
891,Institutions and policies
892,Institutions and policies
1082,Institutions and policies
1083,Institutions and policies
1122,Institutions and policies
1156,Institutions and policies
1157,Institutions and policies
918,Institutions and policies
553,Institutions and policies
182,Institutions and policies
590,Institutions and policies
588,Institutions and policies
201,Institutions and policies
270,Institutions and policies
271,Institutions and policies
275,Institutions and policies
276,Institutions and policies
284,Institutions and policies
285,Institutions and policies
644,Institutions and policies
653,Institutions and policies
686,Institutions and policies
723,Institutions and policies
724,Institutions and policies
730,Institutions and policies
731,Institutions and policies
733,Institutions and policies
734,Institutions and policies
736,Institutions and policies
737,Institutions and policies
738,Institutions and policies
739,Institutions and policies
809,Institutions and policies
811,Institutions and policies
819,Institutions and policies
971,Institutions and policies
980,Institutions and policies
1048,Institutions and policies
1062,Institutions and policies
815,Institutions and policies
205,Institutions and policies
685,Institutions and policies
681,Institutions and policies
808,Institutions and policies
974,Institutions and policies
680,Institutions and policies
1078,Institutions and policies
684,Institutions and policies
735,Institutions and policies
800,Institutions and policies
802,Institutions and policies
806,Institutions and policies
822,Institutions and policies
818,Institutions and policies
732,Institutions and policies
656,Institutions and policies
472,Institutions and policies
1135,Institutions and policies
643,Institutions and policies
652,Institutions and policies
664,Institutions and policies
651,Institutions and policies
465,Institutions and policies
839,Institutions and policies
606,Institutions and policies
1008,Institutions and policies
836,Institutions and policies
915,Institutions and policies
835,Institutions and policies
457,Institutions and policies
463,Institutions and policies
990,Institutions and policies
1006,Institutions and policies
59,Institutions and policies
973,Institutions and policies
981,Institutions and policies
983,Institutions and policies
1525,Institutions and policies
1627,Institutions and policies
28,Institutions and policies
55,Institutions and policies
181,Institutions and policies
273,Institutions and policies
367,Institutions and policies
448,Institutions and policies
449,Institutions and policies
450,Institutions and policies
458,Institutions and policies
591,Institutions and policies
610,Institutions and policies
721,Institutions and policies
722,Institutions and policies
1060,Institutions and policies
1119,Institutions and policies
1210,Institutions and policies
1253,Institutions and policies
1254,Institutions and policies
1299,Institutions and policies
1300,Institutions and policies
1534,Institutions and policies
1535,Institutions and policies
1552,Institutions and policies
1560,Institutions and policies
1603,Institutions and policies
1609,Institutions and policies
1636,Institutions and policies
894,Institutions and policies
601,Institutions and policies
744,Institutions and policies
451,Institutions and policies
452,Institutions and policies
470,Institutions and policies
471,Institutions and policies
725,Institutions and policies
748,Institutions and policies
838,Institutions and policies
468,Institutions and policies
469,Institutions and policies
589,Institutions and policies
592,Institutions and policies
607,Institutions and policies
608,Institutions and policies
609,Institutions and policies
751,Institutions and policies
752,Institutions and policies
753,Institutions and policies
754,Institutions and policies
755,Institutions and policies
756,Institutions and policies
456,Institutions and policies
459,Institutions and policies
1152,Institutions and policies
1154,Institutions and policies
1153,Institutions and policies
547,Institutions and policies
549,Institutions and policies
311,Institutions and policies
404,Institutions and policies
405,Institutions and policies
116,Institutions and policies
916,Institutions and policies
1007,Institutions and policies
214,Institutions and policies
466,Institutions and policies
467,Institutions and policies
611,Institutions and policies
212,Institutions and policies
213,Institutions and policies
550,Institutions and policies
820,Institutions and policies
1536,Institutions and policies
1536,Finance
1537,Institutions and policies
1537,Finance
1538,Institutions and policies
1538,Finance
1539,Institutions and policies
1539,Finance
1540,Institutions and policies
1540,Finance
523,Institutions and policies
527,Institutions and policies
41,Lack of capacity to cope and adapt
1374,Lack of capacity to cope and adapt
1393,Lack of capacity to cope and adapt
1394,Lack of capacity to cope and adapt
1395,Lack of capacity to cope and adapt
1396,Lack of capacity to cope and adapt
675,Location specific
1120,Location specific
1125,Location specific
24,Location specific
643,Location specific
652,Location specific
664,Location specific
651,Location specific
654,Location specific
156,Location specific
157,Location specific
2,Maritime related
66,Maritime related
69,Maritime related
70,Maritime related
71,Maritime related
235,Maritime related
236,Maritime related
239,Maritime related
323,Maritime related
566,Maritime related
693,Maritime related
767,Maritime related
850,Maritime related
926,Maritime related
1091,Maritime related
1655,Maritime related
1274,Maritime related
30,Market
1495,Market access
1491,Market access
1457,Market
1460,Market
1563,National-level
1401,Natural capital
120,Network dependent
126,Network dependent
138,Network dependent
538,Network dependent
913,Network dependent
907,Network dependent
910,Network dependent
307,Network dependent
301,Network dependent
305,Network dependent
1330,Network dependent
1004,Network dependent
1005,Network dependent
219,Network dependent
993,Network dependent
918,Network dependent
680,Network dependent
1078,Network dependent
117,Network dependent
141,Network dependent
1152,Network dependent
1154,Network dependent
1153,Network dependent
990,Network dependent
1006,Network dependent
1009,Network dependent
53,Network dependent
55,Network dependent
57,Network dependent
1632,Network dependent
1719,Network dependent
605,Network dependent
465,Network dependent
407,Network required
391,Network required
1322,Network required
679,Network dependent
403,Network dependent
550,Infrastrcuture
821,Institutions and policies
537,Community level
914,Partnership required
916,Partnership required
918,Partnership required
1004,Partnership required
1005,Partnership required
1319,Partnership required
116,Partnership required
1009,Partnership required
540,Partnership required
538,Partnership required
913,Partnership required
906,Partnership required
393,Partnership required
1324,Partnership required
1325,Partnership required
993,Partnership required
414,Partnership required
1317,Partnership required
141,Partnership required
1318,Partnership required
528,Partnership required
838,Partnership required
547,Partnership required
549,Partnership required
465,Partnership required
915,Partnership required
124,Partnership required
293,Partnership required
294,Partnership required
300,Partnership required
1151,Partnership required
291,Partnership required
394,Partnership required
399,Partnership required
1320,Partnership required
53,Partnership required
388,Partnership required
832,Partnership required
839,Partnership required
606,Partnership required
209,Partnership required
123,Partnership required
137,Partnership required
295,Partnership required
297,Partnership required
984,Partnership required
907,Partnership required
910,Partnership required
553,Partnership required
548,Partnership required
551,Partnership required
